año,orden de compra,fecha,importe,proveedor,dependencia,expediente,,,,,
2025,1259,31/3/2025,1862437.5,LIZARRAGA JULIETA,DIVISION DESARROLLO SOCIAL,Suministro 1741/2025
2025,1263,31/3/2025,1108353,ALARCON PRIETO MICAELA ABIGAIL,SISTEMA DE AMAS EXTERNAS,Suministro 1564/2025
2025,1652,3/4/2025,1012500,BERMUDEZ MOTOS,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1703/2025
2025,1856,23/4/2025,1684683.7,DROGUERIA DEL SUD S.A.,SISTEMA DE AMAS EXTERNAS,Suministro 1824/2025
2025,1839,22/4/2025,1800000,GOMA SUR,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 1968/2025
2025,390,3/2/2025,1131500,OFISUR,ALMACEN DE COMPRAS,Suministro 307/2025
2025,2092,30/4/2025,2100000,CANAL 7 BAHIA BLANCA,H.C.D.,Suministro 2201/2025
2025,1143,26/3/2025,440000,ACQUAMANSA,TEATRO MUNICIPAL,Suministro 1615/2025
2025,635,21/2/2025,25863378,EQUIPO GEMICO S.A.,SEC. DE SALUD,Suministro 649/2025
2025,637,21/2/2025,40600700,DINAMED BAHIA S.R.L.,SEC. DE SALUD,Suministro 649/2025
2025,647,21/2/2025,469713.03,HIDRAULICA BAHIA,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 589/2025
2025,1943,29/4/2025,916504.95,CODIMAT S.A.,MAMAS CUIDADORAS,Suministro 2174/2025
2025,1966,29/4/2025,74500,FERRETERIA CENTRO,TRIBUNAL DE FALTAS,Suministro 1953/2025
2025,1720,9/4/2025,2262100,IMPRENTA MARQUEZ GARABANO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 1974/2025
2025,1147,27/3/2025,98000,ARISTU HNOS,VETERINARIA Y ZOONOSIS,Suministro 1385/2025
2025,1153,27/3/2025,159675,REPUESTOS TATO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1607/2025
2025,1783,15/4/2025,1475328,COSMOBIO S.R.L.,OFIC PRESERVACION Y OPTIM DE LA CALIDAD AMBIENTAL,Suministro 1654/2025
2025,472,13/2/2025,669200,CARPINTERIA SAN CAYETANO,DEPARTAMENTO CEMENTERIO,Suministro 487/2025
2025,536,17/2/2025,1155000,MEDICA BAHIA,SEC. DE SALUD,Suministro 648/2025
2025,1759,14/4/2025,1026200,CABRERA VIVIANA ANTONELLA,MAMAS CUIDADORAS,Suministro 2022/2025
2025,629,21/2/2025,8648900,OFISUR,BAHIA HUB- ESPACIO CESAR MILSTEIN,Suministro 387/2025
2025,1133,25/3/2025,31578000,HORMIWHITE S.A.,SECRETARIA DE COORDINACION DE DELEGACIONES,Suministro 1599/2025
2025,1160,27/3/2025,1713360,VASQUEZ TAMARA,JEFATURA DE GABINETE Y GOBIERNO,Suministro 1022/2025
2025,1181,28/3/2025,3825000,GEOMAC S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 1396/2025
2025,1827,21/4/2025,65090,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,"AGENCIA DE SALUD, DES SOCIAL, AMBIENTE Y HABITAT",Resolución 2033/2025
2025,1918,28/4/2025,300000,GRAFICA ZAM,INSTITUTO CULTURAL MUNICIPAL,Suministro 2109/2025
2025,1992,30/4/2025,1241700,MUÑIZ VIRGINIA,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 2090/2025
2025,1995,30/4/2025,992610,VAZQUEZ SANTIAGO,COORD. PROGRAMA ENVION,Suministro 2088/2025
2025,2023,30/4/2025,600000,BVC,H.C.D.,Suministro 2198/2025
2025,1175,28/3/2025,1247050,DISTRIBUIDORA MGB,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 1333/2025
2025,1038,14/3/2025,1392350,HOLDING BAHIA,OFICINA DE COMPRAS,Suministro 1302/2025
2025,258,28/1/2025,579998,COOPERATIVA OBRERA LIMITADA DE CONSUMO Y VIVIENDA,"AGENCIA INNOVACION, DES PROD Y URBANISMO",Suministro 216/2025
2025,342,31/1/2025,19729476.99,ASOCIACION ARGENTINA DE ACTORES,COORD. DE REC. ARTISTICOS,Suministro 226/2025
2025,458,11/2/2025,550000,TRANSPORTE ZAMORA SRL.,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 626/2025
2025,584,19/2/2025,2184000,VIDELA OSCAR,SEC. DE SALUD,Suministro 550/2025
2025,666,24/2/2025,1552556,TODO CHAPA,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 514/2025
2025,739,26/2/2025,460000,CACU CLIMATIZACION,OFICINA DE COORDINACION NIDO,Suministro 694/2025
2025,1339,31/3/2025,9879000,BAHIA COMUNICACIONES S.A.,DIRECCION GENERAL DE DEFENSA CIVIL,Suministro 1637/2025
2025,1344,31/3/2025,6332094,COOPERATIVA DE TRABAJO SEGURIDAD INTEGRAL LIMITADA,TEATRO MUNICIPAL,Suministro 1633/2025
2025,1390,31/3/2025,1862437.5,MAIDA FANNY EDITH,DIVISION DESARROLLO SOCIAL,Suministro 1758/2025
2025,1394,31/3/2025,1862437.5,ARELLANO ROMINA ANTONELA,DIVISION DESARROLLO SOCIAL,Suministro 1756/2025
2025,1660,3/4/2025,1782000,DROGUERIA FRANCESA,SEC. DE SALUD,Suministro 1641/2025
2025,1843,22/4/2025,4671600,PODJORNEY WALTER JAVIER,SEC. DE SALUD,Suministro 1990/2025
2025,25,8/1/2025,685202,LA MOLIENDA,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 77/2025
2025,41,10/1/2025,2400000,CLAIR EDUARDO JOAQUIN,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 73/2025
2025,66,14/1/2025,177666.72,DE LA FUENTE DAVID,INSTITUTO CULTURAL MUNICIPAL,Suministro 113/2025
2025,131,20/1/2025,312000,REPUESTOS LASPIUR,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 241/2025
2025,168,22/1/2025,432000,TRANSPORTE RONAN,INSTITUTO DEL DEPORTE,Suministro 146/2025
2025,499,14/2/2025,165000,BIONDI SANDRA CLAUDIA,MUSEO DE ARTE CONTEMPORANEO,Suministro 709/2025
2025,516,14/2/2025,679999,NALDO LOMBARDI S.A.,DEP. RECAUDACION,Suministro 689/2025
2025,529,14/2/2025,532805,GRAFICA ZINGER S.A.,TRIBUNAL DE FALTAS,Suministro 576/2025
2025,1410,31/3/2025,1650000,AQUALIFE,SEC. DE SALUD,Suministro 1670/2025
2025,1411,31/3/2025,1250000,ACQUAMANSA,SEC. DE SALUD,Suministro 1771/2025
2025,455,11/2/2025,2956052,COOPERATIVA DE TRABAJO VILLA ROSAS LIMITADA,SUBSECRETARIA DE MANTENIMIENTO,Suministro 716/2025
2025,1032,13/3/2025,95000,LAHITTE & ASOCIADOS,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 1329/2025
2025,1516,31/3/2025,19228800,COOPERATIVA DE TRABAJO EDUCRE LIMITADA,SEC. DE SALUD,Suministro 1622/2025
2025,1601,31/3/2025,1649190,PUZZOLO EVELYN LUCIANA,HOGAR DE NIÑOS Y NIÑAS PEUMAYEN,Suministro 1413/2025
2025,1795,16/4/2025,95600,SANCOR COOPERATIVA DE SEGUROS LIMITADA,SUBSECRETARIA DE HABITAT,Suministro 2003/2025
2025,1803,16/4/2025,314300,ENCENDIDOS PABLO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1709/2025
2025,1815,21/4/2025,58355921.67,VIGATA CONSTRUCCIONES S.A.,DEP. VIALIDAD,Suministro 416/2025
2025,1816,21/4/2025,204323285.78,HHP SERVICIOS,DEP. PROYECTOS Y OBRAS,Exp 706/2025
2025,1907,28/4/2025,84283.82,SINCRO SUR S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 2102/2025
2025,1927,28/4/2025,462133.22,EOS S.A.,DEP. PROYECTOS Y OBRAS,Suministro 343/2025
2025,1897,25/4/2025,2405455,ENCENDIDOS PABLO,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1996/2025
2025,350,31/1/2025,322740,BVC ONLINE,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 560/2025
2025,524,14/2/2025,305000,CACU CLIMATIZACION,TRIBUNAL DE FALTAS,Suministro 506/2025
2025,876,28/2/2025,894861,RUEDA JANO,INTENDENCIA,Suministro 1117/2025
2025,891,28/2/2025,195822,DIB JUAN DOMINGO,INTENDENCIA,Suministro 1212/2025
2025,1232,31/3/2025,104195543.04,BAHIA AMBIENTAL SAPEM,SUBSECRETARIA DE AMBIENTE,Suministro 1289/2025
2025,1233,31/3/2025,13500000,ECOBAHIA S.A.,TRIBUNAL DE FALTAS,Suministro 1261/2025
2025,1245,31/3/2025,1850349,VEGA GRACIELA DEL CARMEN,SISTEMA DE AMAS EXTERNAS,Suministro 1561/2025
2025,1970,29/4/2025,117025,LA CASA DEL CARTUCHO - LUIS J. DREVNIAK MATERIALES ELECTRICOS,MUSEO DE CIENCIAS NATURALES,Suministro 1138/2025
2025,1971,29/4/2025,990500,SUPERMERCADO LA BANDERITA BAHIA S.A.,DIVISION DESARROLLO SOCIAL,Suministro 2034/2025
2025,1974,29/4/2025,750000,ORELLANO MARIA DEL CARMEN,H.C.D.,Suministro 2137/2025
2025,331,30/1/2025,255348.7,PINTURERIAS AMBITO,DEP. MANTENIMIENTO OBRAS CIVILES,Suministro 385/2025
2025,336,30/1/2025,1500000,ALAGUIBE VANESA YAMILA,INTENDENCIA,Suministro 546/2025
2025,682,24/2/2025,60500.01,PUNTO GRAFICO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 1009/2025
2025,685,24/2/2025,2392832,LA MOLIENDA,HOGAR REFUGIO DE VIOLENCIA FAMILIAR,Suministro 281/2025
2025,694,24/2/2025,1065318.11,INGENIERIA BAHIA S.R.L.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 867/2025
2025,896,28/2/2025,652740,MW PRODUCCIONES,INTENDENCIA,Suministro 1195/2025
2025,198,24/1/2025,1979300,LA MOLIENDA,SEC. DE SALUD,Suministro 330/2025
2025,207,24/1/2025,340179.04,LIBRERIA DON BOSCO,SEC. DE SALUD,Suministro 217/2025
2025,923,28/2/2025,752928,FINAL CONTENIDOS S.A.,INTENDENCIA,Suministro 1210/2025
2025,965,28/2/2025,5000000,ALAGUIBE VANESA YAMILA,INTENDENCIA,Suministro 1224/2025
2025,1676,8/4/2025,127907.82,CODIMAT S.A.,DEPARTAMENTO INGENIERIA DE TRANSITO,Suministro 1037/2025
2025,771,27/2/2025,800000,VALIENTE MATILLA MAITE,INSTITUTO CULTURAL MUNICIPAL,Suministro 1011/2025
2025,773,27/2/2025,700551,DELGADO LUCIANO DAMIAN,INTENDENCIA,Suministro 1083/2025
2025,430,6/2/2025,3825000,IMPRENTA MARQUEZ GARABANO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 638/2025
2025,518,14/2/2025,75300000,CARRETERAS 2000 S.A.,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 231/2025
2025,559,18/2/2025,566150,LA CASA DEL CARTUCHO - LUIS J. DREVNIAK MATERIALES ELECTRICOS,SECRETARIA DE PLANEAMIENTO URBANO,Suministro 8005/2025
2025,565,18/2/2025,119879,COTILLON AMOROSI,MUSEO DE CIENCIAS NATURALES,Suministro 820/2025
2025,576,18/2/2025,1696500,LA CABAÑA,HOGAR REFUGIO DE VIOLENCIA FAMILIAR,Suministro 223/2025
2025,665,21/2/2025,90000,CACU CLIMATIZACION,BAHIA HUB- ESPACIO CESAR MILSTEIN,Suministro 659/2025
2025,765,27/2/2025,1728307,EMBRAGUES ALESS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 836/2025
2025,785,27/2/2025,160000,MANCINI ARIEL FERNANDO,INTENDENCIA,Suministro 1030/2025
2025,797,27/2/2025,3132000,NIXEL COMPUTACION,DIRECCION DE MONITOREO Y COMUNICACION,Suministro 935/2025
2025,800,27/2/2025,233574,ZELAYA VICTOR HUGO,INTENDENCIA,Suministro 1098/2025
2025,990,6/3/2025,1500000,CAÑUELAS GAS SOCIEDAD ANONIMA,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 711/2025
2025,1113,21/3/2025,2600000,ACQUA BAHIA BLANCA S.A.,INSTITUTO DEL DEPORTE,Suministro 1008/2025
2025,1119,21/3/2025,587373.54,HIDRAULICA BAHIA,MAYORDOMIA,Suministro 1570/2025
2025,1459,31/3/2025,1483743,LINARES ROCIO ABRIL,PROGRAMA PSICOTERAPEUTICO CABALLO DE TROYA,Suministro 1711/2025
2025,1542,31/3/2025,1862550,BUCCA JUAN IGNACIO,HOGAR DEL ADOLESCENTE,Suministro 1424/2025
2025,1557,31/3/2025,1862400,FARIAS DANIELA DEL VALLE,SEC. DE SALUD,Suministro 1757/2025
2025,1599,31/3/2025,1640640,BARRIA JUAN MARCELO,SISTEMA DE AMAS EXTERNAS,Suministro 1557/2025
2025,1729,9/4/2025,1350000,IMPRENTA MARQUEZ GARABANO,SUBSECRETARIA RELACIONES INSTITUCIONALES Y CULTO,Suministro 2012/2025
2025,1863,24/4/2025,850781.25,C3I S.A.,"ADMINISTRACION DE REDES, DATOS Y TRANF DIGITAL",Suministro 2029/2025
2025,1951,29/4/2025,360000,AQUALIFE,DIVISION DE ACCESIBILIDAD E INLCUSION,Suministro 2059/2025
2025,2121,5/5/2025,2264000,PLAY TIME,SUBSECRETARIA DE ESPACIOS PUBLICOS,Suministro 1941/2025
2025,147,21/1/2025,2195485,INTER POST S.A.,DIR. OFICINA MPAL. DE INFOR AL CONSUMIDOR,Suministro 108/2025
2025,349,31/1/2025,1237280,DULCE KAREN AGUSTINA,DPTO. SALUD MENTAL Y ADICCIONES,Suministro 27/2025
2025,398,4/2/2025,270000,RECTIFICACIONES D.L.C.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 472/2025
2025,404,4/2/2025,37200,FERRETERIA CENTRO,SECRETARIA DE PLANEAMIENTO URBANO,Suministro 300/2025
2025,426,6/2/2025,122960,COOPERATIVA ANGEL G BORLENGHI LTDA,MUSEO DE ARTE CONTEMPORANEO,Suministro 676/2025
2025,438,7/2/2025,38340,IDEA LUZ,DPTO. ALUMBRADO Y SEMAFORIZACION ESPACIOS PUBLICOS,Suministro 110/2025
2025,488,13/2/2025,855540,TROBBIANI ANA CECILIA,SECRETARIA DE PLANEAMIENTO URBANO,Suministro 646/2025
2025,561,18/2/2025,432028.93,PROMAR S.R. L,OFICINA DEPOSITO Y LOGISTICA,Suministro 524/2025
2025,562,18/2/2025,2840000,CLIMATEC SRL,SUBSECRETARIA DE DESARROLLO SOCIAL Y TERRITORIAL,Suministro 572/2025
2025,809,27/2/2025,649701,SALVADORI DIEGO PABLO,INTENDENCIA,Suministro 1076/2025
2025,811,27/2/2025,186789,RAVENS SOCIEDAD DE PUBLICIDAD,INTENDENCIA,Suministro 1074/2025
2025,972,28/2/2025,6527400,LU2 RADIO BAHIA BLANCA,INTENDENCIA,Suministro 1175/2025
2025,1027,13/3/2025,413195.64,ECOBAHIA S.A.,"AGENCIA INNOVACION, DES PROD Y URBANISMO",Suministro 1047/2025
2025,1823,21/4/2025,154308.8,LIBRERIA DEL COLEGIO,BROMATOLOGIA Y  PROTECC. SALUD,Suministro 1945/2025
2025,1833,21/4/2025,2125300,BALEANI EMILIANO ANDRES,DIRECCION GENERAL DE EDUCACION,Suministro 1931/2025
2025,11,6/1/2025,13001789.69,COOPERATIVA DE TRABAJO EL GALPON LIMITADA,DEP. DE LOGISTICA Y MANT. URBANO,Suministro 10/2025
2025,104,16/1/2025,2089986.74,MORTADA ISMAEL EMIN,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 101/2025
2025,434,6/2/2025,3992000,ALVAREZ NEUMATICOS S.A.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 476/2025
2025,530,17/2/2025,45000,CACU CLIMATIZACION,DIRECCION GENERAL DE GENERO,Suministro 391/2025
2025,548,17/2/2025,284735.53,CODIMAT S.A.,DEPARTAMENTO CEMENTERIO,Suministro 613/2025
2025,549,17/2/2025,171708.14,PROMAR S.R. L,INSTITUTO DEL DEPORTE,Suministro 489/2025
2025,707,25/2/2025,10348200,DISTRIBUIDORA MGB,DPTO. ALUMBRADO Y SEMAFORIZACION ESPACIOS PUBLICOS,Suministro 319/2025
2025,1396,31/3/2025,1194090,MEZA YAMILA MAGALI,COORD. PROGRAMA ENVION,Suministro 1520/2025
2025,1574,31/3/2025,1377315,SEIJAS GABRIELA ANDREA,LILIANA ABIA DE CECI (EX CASA DEL NIÑO ING. WHITE),Suministro 1450/2025
2025,1587,31/3/2025,1649190,YESCA MELISA PAOLA,INSTITUTO JOSE LUIS CANTILO,Suministro 1418/2025
2025,1022,13/3/2025,23624121.44,PROBRAS BAHIA S.R.L.,DEP. PROYECTOS Y OBRAS,Suministro 93/2025
2025,1894,25/4/2025,165000,TELAS BOHEME,INSTITUTO CULTURAL MUNICIPAL,Suministro 2082/2025
2025,539,17/2/2025,8428750,DISTRIBUIDORA MGB,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 2/2025
2025,15,7/1/2025,749220,LA LIBRERIA,ALMACEN DE COMPRAS,Suministro 145/2025
2025,429,6/2/2025,750000,PEREIRA AZZARO MARCELO LEANDRO JESUS,INSTITUTO CULTURAL MUNICIPAL,Suministro 439/2025
2025,550,17/2/2025,170450.28,QUIMICA INDUSTRIAL BAHIENSE S.A.,INSTITUTO DEL DEPORTE,Suministro 635/2025
2025,844,28/2/2025,1040000,ACQUAMANSA,SUBSECRETARIA  DE TECNOLOGIA GUBERNAMENTAL Y CONTR,Suministro 865/2025
2025,854,28/2/2025,1255005,BVC,INTENDENCIA,Suministro 1124/2025
2025,859,28/2/2025,433008,REX AGENCIA DE PUBLICIDAD S.R.L.,INTENDENCIA,Suministro 1119/2025
2025,914,28/2/2025,240984,TAKLA ERICA,INTENDENCIA,Suministro 1132/2025
2025,1223,29/3/2025,1862437.5,GOMEZ NARELA VICTORIA,DIR. DE DESARROLLO Y ECONOMIA SOCIAL,Suministro 1712/2025
2025,1228,29/3/2025,968467.5,GOMEZ NARELA VICTORIA,OFICINA DE COORDINACION NIDO,Suministro 1457/2025
2025,1266,31/3/2025,1862550,GOÑI MENICHELLI MARTINA,CASA DE ABRIGO II,Suministro 1402/2025
2025,1376,31/3/2025,978221.46,NAHUELHUAL EUGENIA GABRIELA,MUSEO DE CIENCIAS NATURALES,Suministro 1792/2025
2025,1725,9/4/2025,4458000,PLUSMAR,SUBSECRETARIA DE GESTION Y ECON DE LA SALUD,Suministro 1946/2025
2025,1251,31/3/2025,1640640,ARANDA JAVIER ALFREDO,SISTEMA DE AMAS EXTERNAS,Suministro 1556/2025
2025,1701,9/4/2025,690710.99,CONTELEC S.A.,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 1960/2025
2025,1277,31/3/2025,1862550,CABRAL YESSICA,SERV. LOC. PROM Y PROT.I.DER. NIÑOS Y ADOLES.,Suministro 1472/2025
2025,128,20/1/2025,1293500,ENCENDIDOS PABLO,DIV. DE CONTROL Y ORDENAMIENTO URBANO,Suministro 118/2025
2025,1164,27/3/2025,2813250,BEVILACQUA FLAVIO,JEFATURA DE GABINETE Y GOBIERNO,Suministro 1026/2025
2025,1431,31/3/2025,614817.82,RODRIGUEZ AGUSTIN EDUARDO,MUSEO FERROWHITE,Suministro 1784/2025
2025,1451,31/3/2025,2248800,VOGEL ADRIAN MANUEL,SEC. DE OBRAS Y SERVICIOS PUBLICOS,Suministro 1845/2025
2025,1499,31/3/2025,2256408,KUGLER MARTIN ADOLFO,DIRECCION ADJUNTA DE ORDENAMIENTO FORESTAL URBANO,Suministro 1391/2025
2025,1508,31/3/2025,559662.72,DE LA FUENTE DAVID,INSTITUTO CULTURAL MUNICIPAL,Suministro 1770/2025
2025,1526,31/3/2025,217333935,COOPERATIVA ANGEL G BORLENGHI LTDA,SUBSECRETARIA DE MANTENIMIENTO,Suministro 1923/2025
2025,1529,31/3/2025,89845200,COOPERATIVA DE TRABAJO PORVENIR LIMITADA,SECRETARIA DE COORDINACION DE DELEGACIONES,Suministro 1899/2025
2025,1531,31/3/2025,5917042.95,COOPERATIVA DE TRABAJO LA PRIMERA DE INGENIERO WHITE,OFIC PRESERVACION Y OPTIM DE LA CALIDAD AMBIENTAL,Suministro 1812/2025
2025,1582,31/3/2025,755550,SABARINI JORGELINA RUT,LILIANA ABIA DE CECI (EX CASA DEL NIÑO ING. WHITE),Suministro 1451/2025
2025,1588,31/3/2025,1862400,CASTILLO MELISA DANIELA,SEC. DE SALUD,Suministro 1681/2025
2025,1614,31/3/2025,465000,AQUALIFE,DEP. MANTENIMIENTO DE ALUMBRADO PUBLICO,Suministro 1925/2025
2025,1621,31/3/2025,1862437.8,IRRAZABAL RAMIRO EMANUEL,DIRECCION GENERAL DE GENERO,Suministro 1454/2025
2025,1629,31/3/2025,1487624.16,GARAY ROCIO ALEJANDRA,HOGAR REFUGIO DE VIOLENCIA FAMILIAR,Suministro 1811/2025
2025,1694,9/4/2025,593800,BERMUDEZ MOTOS,SUBSECRETARIA DE PROTECCION CIUDADANA,Suministro 1192/2025
2025,67,14/1/2025,5955702.51,C3I S.A.,DPTO. ADMINISTRATIVO DE TRANSITO,Suministro 151/2025
2025,106,17/1/2025,124570,SITELEC S.A.,DIRECCION GENERAL DE EDUCACION,Suministro 47/2025
2025,235,27/1/2025,350000,CACU CLIMATIZACION,SEC. DE SALUD,Resolución 84/2025
2025,600,20/2/2025,220000,CACU CLIMATIZACION,DIVISION DE ACCESIBILIDAD E INLCUSION,Suministro 723/2025
2025,702,24/2/2025,489223.26,BAHIA INDUMENTARIA Y CONFECCIONES S.A.,APELL,Suministro 842/2025
2025,824,27/2/2025,1763760,DIESEL CATA S.R.L.,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 799/2025
2025,977,28/2/2025,78182478.4,BAHIA AMBIENTAL SAPEM,SUBSECRETARIA DE AMBIENTE,Suministro 1198/2025
2025,1310,31/3/2025,1862400,OLAVE MICAELA SOL,SEC. DE SALUD,Suministro 1355/2025
2025,1324,31/3/2025,1862400,ESCUDERO DIAZ MARCOS JAVIER,SEC. DE SALUD,Suministro 1358/2025
2025,1371,31/3/2025,1587600,FELKAR PABLO ANTONIO,INSTITUTO CULTURAL MUNICIPAL,Suministro 1823/2025
2025,1416,31/3/2025,2782080,ZAPATEL MARIA FLORENCIA,BAHIA HUB- ESPACIO CESAR MILSTEIN,Suministro 1627/2025
2025,49,13/1/2025,391500,ACQUAMANSA,TEATRO MUNICIPAL,Suministro 140/2025
2025,308,29/1/2025,1172000,PANADERIA LA NUEVA ESPIGA,DIVISION DESARROLLO SOCIAL,Suministro 426/2025
2025,378,3/2/2025,94995089.68,GEOMAC S.A.,DEP. PROYECTOS Y OBRAS,Suministro 580/2025
2025,646,21/2/2025,348303.44,AÑOS LUZ,SECRETARIA DE ECONOMIA,Suministro 717/2025
2025,655,21/2/2025,89084.12,INDEPLAC,LILIANA ABIA DE CECI (EX CASA DEL NIÑO ING. WHITE),Suministro 98/2025
2025,1780,15/4/2025,3257600,ALAUX NEUMATICOS,DEPARTAMENTO TALLERES Y MAESTRANZA,Suministro 1705/2025
2025,1890,25/4/2025,403500,KAISER S.A.,ALMACEN DE COMPRAS,Suministro 1783/2025
2025,1929,28/4/2025,16890858.49,TALLERES B J IRRAZABAL S.A.,DEP. PROYECTOS Y OBRAS,Suministro 355/2025
2025,2110,30/4/2025,1241700,SANCHEZ SABRINA MARISA,"SUBSECR. DE NINEZ, ADOLESC. Y FAMILIA",Suministro 2118/2025
2025,900,28/2/2025,303600,LU3 AM 1080,INTENDENCIA,Suministro 1177/2025
